host id;host_identity_verified;neighbourhood;cancellation_policy;room type;Construction year;price;service fee;minimum nights;number of reviews;last review
1455233799;verified;Greenpoint;flexible;Entire home/apt;2012;$426 ;$85 ;3;96;6/2/2019
1457310733;unconfirmed;Williamsburg;flexible;Private room;2020;$1,101 ;$220 ;1;34;7/5/2019
1458454362;unconfirmed;Astoria;flexible;Entire home/apt;2018;$664 ;$133 ;3;8;1/4/2022
1458627602;unconfirmed;Allerton;flexible;Private room;2009;$85 ;$17 ;2;0;
1460096680;unconfirmed;Hell's Kitchen;strict;Entire home/apt;2010;$113 ;$23 ;1;8;10/18/2015
1461146191;verified;Kips Bay;strict;Entire home/apt;2008;$979 ;$196 ;1;66;7/2/2019
1461314429;verified;Bushwick;moderate;Private room;2016;$1,010 ;$202 ;1;1;12/29/2021
1463438150;verified;Upper West Side;strict;Entire home/apt;2006;$343 ;$69 ;30;0;
1465419571;verified;Hell's Kitchen;flexible;Entire home/apt;2012;$749 ;$150 ;7;3;1/3/2022
1465595142;verified;Lower East Side;flexible;Private room;2012;$212 ;$42 ;2;23;6/22/2019
1466233800;unconfirmed;Crown Heights;strict;Entire home/apt;2008;$318 ;$64 ;6;8;7/24/2018
1466405597;unconfirmed;Fort Greene;strict;Entire home/apt;2013;$270 ;$54 ;30;1;10/13/2018
1468192875;unconfirmed;East Village;strict;Shared room;2013;$66 ;$13 ;30;125;12/31/2017
1470744472;verified;Upper East Side;strict;Private room;2013;$58 ;$12 ;100;0;
1471007373;unconfirmed;Midtown;flexible;Private room;2010;$185 ;$37 ;1;18;2/27/2022
1472359216;unconfirmed;Long Island City;moderate;Entire home/apt;2021;$107 ;$21 ;30;11;1/30/2022
1472448763;unconfirmed;Bushwick;moderate;Entire home/apt;2018;$814 ;$163 ;9;1;3/13/2018
1472452602;unconfirmed;Upper East Side;moderate;Private room;2009;$170 ;$34 ;4;101;6/26/2019
1473619954;unconfirmed;Hell's Kitchen;moderate;Private room;2016;$996 ;$199 ;3;182;2/8/2022
1473772238;verified;Kips Bay;flexible;Private room;2019;$614 ;$123 ;28;1;5/1/2016
1475103922;verified;Midtown;strict;Entire home/apt;2005;$204 ;$41 ;2;3;5/31/2019
1477458689;unconfirmed;East Flatbush;flexible;Private room;2020;$442 ;$88 ;7;1;5/19/2019
1477931580;verified;Crown Heights;flexible;Entire home/apt;2019;$1,070 ;$214 ;3;17;1/2/2022
1482869298;verified;Upper East Side;moderate;Entire home/apt;2004;$150 ;$30 ;30;8;4/21/2019
1483786121;verified;Bushwick;flexible;Private room;2017;$273 ;$55 ;7;2;5/22/2018
1485382133;unconfirmed;East Harlem;strict;Private room;2017;$121 ;$24 ;2;152;5/31/2019
1487977145;verified;SoHo;moderate;Private room;2012;$665 ;$133 ;3;71;6/26/2019
1489431693;verified;Ridgewood;strict;Private room;2012;$454 ;$91 ;30;0;
1489619822;verified;Manhattan Beach;strict;Entire home/apt;2011;$567 ;$113 ;30;2;9/20/2016
1489852787;verified;Bedford-Stuyvesant;moderate;Private room;2018;$1,012 ;$202 ;1;14;8/12/2018
1489967482;unconfirmed;Upper West Side;flexible;Entire home/apt;2008;$636 ;$127 ;4;9;6/20/2019
1490579146;unconfirmed;East Harlem;strict;Entire home/apt;2007;$638 ;$128 ;3;130;2/21/2022
1491487893;verified;East Flatbush;strict;Entire home/apt;2015;$1,131 ;$226 ;5;16;1/3/2022
1492153336;unconfirmed;Port Morris;flexible;Entire home/apt;2016;$593 ;$119 ;4;9;7/2/2019
1493385191;verified;Hell's Kitchen;flexible;Entire home/apt;2009;$865 ;$173 ;30;0;
1494503360;unconfirmed;Upper East Side;flexible;Entire home/apt;2015;$253 ;$51 ;3;10;4/21/2019
1494976004;unconfirmed;Hell's Kitchen;flexible;Entire home/apt;2010;$57 ;$11 ;2;0;
1495395352;unconfirmed;Greenwich Village;strict;Entire home/apt;2013;$126 ;$25 ;4;18;7/1/2019
1498199095;verified;Crown Heights;flexible;Private room;2018;$1,197 ;$239 ;30;16;2/28/2020
1498225717;unconfirmed;Williamsburg;strict;Entire home/apt;2008;$530 ;$106 ;1;63;6/27/2019
1498405601;unconfirmed;Ditmars Steinway;moderate;Private room;2022;$280 ;$56 ;1;2;1/3/2016
1498892963;verified;Jamaica;strict;Entire home/apt;2018;$1,076 ;$215 ;1;79;7/1/2019
1498977154;unconfirmed;Rockaway Beach;moderate;Entire home/apt;2017;$1,104 ;$221 ;2;139;11/18/2021
1499680854;unconfirmed;Washington Heights;flexible;Entire home/apt;2004;$662 ;$132 ;2;10;6/29/2016
1500425830;verified;East Village;strict;Entire home/apt;2020;$1,094 ;$219 ;7;19;3/22/2019
1500848138;verified;Washington Heights;moderate;Private room;2013;$1,003 ;$201 ;1;6;7/18/2017
1501121076;unconfirmed;Upper West Side;strict;Entire home/apt;2005;$578 ;$116 ;30;2;5/24/2019
1501386402;verified;Bedford-Stuyvesant;flexible;Entire home/apt;2011;$80 ;$16 ;1;0;
1501579207;unconfirmed;Flatbush;flexible;Private room;2004;$865 ;$173 ;5;4;9/10/2018
1505513948;unconfirmed;Williamsburg;flexible;Entire home/apt;2005;$1,096 ;$219 ;7;2;12/7/2015
1508161224;unconfirmed;Hell's Kitchen;flexible;Entire home/apt;2006;$581 ;$116 ;1;59;6/29/2019
1508400733;unconfirmed;Crown Heights;moderate;Private room;2007;$172 ;$34 ;5;2;2/1/2019
1508584215;verified;Bedford-Stuyvesant;flexible;Entire home/apt;2014;$217 ;$43 ;2;10;6/30/2019
1509760698;unconfirmed;Bushwick;moderate;Private room;2012;$916 ;$183 ;14;0;
1511380290;verified;Midtown;flexible;Shared room;2009;$780 ;$156 ;1;1;9/26/2018
1512140194;unconfirmed;Ridgewood;strict;Entire home/apt;2018;$551 ;$110 ;2;3;8/27/2018
1512678398;unconfirmed;Bushwick;moderate;Private room;2021;$147 ;$29 ;2;4;5/21/2018
1512917376;unconfirmed;Jamaica;flexible;Private room;2010;$620 ;$124 ;1;392;7/6/2019
1513268545;unconfirmed;Gramercy;moderate;Private room;2016;$164 ;$33 ;3;120;7/1/2019
1515675613;verified;Harlem;flexible;Private room;2018;$1,056 ;$211 ;1;48;7/5/2019
1515764259;unconfirmed;Long Island City;strict;Entire home/apt;2004;$265 ;$53 ;3;55;2/26/2022
1516568794;verified;Theater District;flexible;Entire home/apt;2018;$330 ;$66 ;29;0;
1517980402;unconfirmed;Williamsburg;strict;Entire home/apt;2014;$463 ;$93 ;2;6;6/9/2019
1517988460;verified;Little Italy;strict;Entire home/apt;2003;$1,148 ;$230 ;30;21;2/10/2022
1518599106;verified;Chelsea;flexible;Entire home/apt;2012;$849 ;$170 ;1;0;
1519633364;verified;West Village;flexible;Entire home/apt;2004;$610 ;$122 ;14;51;1/31/2018
1520800815;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2009;$487 ;$97 ;2;11;5/5/2019
1521118973;unconfirmed;Gravesend;moderate;Shared room;2017;$869 ;$174 ;9;2;4/16/2019
1521210335;verified;Williamsburg;strict;Private room;2010;$708 ;$142 ;10;17;3/13/2018
1523037781;unconfirmed;Williamsburg;strict;Private room;2020;$90 ;;30;0;
1525633476;verified;Prospect Heights;flexible;Entire home/apt;2010;$113 ;$23 ;2;80;6/24/2019
1527606312;unconfirmed;Financial District;moderate;Entire home/apt;2011;$526 ;$105 ;29;0;
1528146472;unconfirmed;Williamsburg;strict;Private room;2003;$783 ;$157 ;2;117;6/18/2019
1529890895;unconfirmed;Bedford-Stuyvesant;moderate;Private room;2015;$728 ;$146 ;;112;6/16/2019
1531287961;verified;Jamaica;flexible;Private room;2015;$216 ;$43 ;2;17;6/29/2019
1531556672;verified;East Village;strict;Entire home/apt;2005;$634 ;$127 ;2;1;5/30/2019
1532334567;verified;East New York;flexible;Private room;2007;$336 ;$67 ;1;7;8/28/2018
1532469347;unconfirmed;Bushwick;flexible;Private room;2004;$1,097 ;$219 ;1;4;9/28/2016
1533936778;verified;Ozone Park;moderate;Entire home/apt;2006;$330 ;$66 ;3;81;6/30/2019
1534094771;verified;Long Island City;flexible;Private room;2022;$644 ;$129 ;2;0;
1534097172;verified;Williamsburg;flexible;Private room;2003;$204 ;$41 ;5;0;
1534174901;verified;Bushwick;flexible;Private room;2019;$502 ;$100 ;3;1;7/24/2015
1534598111;unconfirmed;Washington Heights;flexible;Private room;2013;$643 ;$129 ;2;4;5/8/2017
1534735738;unconfirmed;Elmhurst;strict;Private room;2022;$339 ;$68 ;29;1;6/16/2019
1534937780;verified;Glendale;strict;Entire home/apt;2010;$770 ;$154 ;3;11;6/18/2019
1536036180;unconfirmed;Manhattan Beach;strict;Entire home/apt;2007;$891 ;$178 ;1;41;7/4/2019
1536601499;unconfirmed;Morningside Heights;flexible;Private room;2018;$907 ;$181 ;3;6;10/2/2018
1537284799;unconfirmed;Williamsburg;moderate;Private room;2015;$522 ;$104 ;30;4;3/24/2019
1537530000;verified;Flatbush;flexible;Entire home/apt;2003;$564 ;$113 ;3;3;6/3/2019
1537811166;verified;Middle Village;strict;Private room;2021;$128 ;$26 ;2;10;1/2/2022
1537886844;unconfirmed;Schuylerville;moderate;Private room;2015;$1,188 ;$238 ;4;22;6/25/2019
1537935691;unconfirmed;Williamsburg;strict;Entire home/apt;2019;$1,132 ;$226 ;2;5;6/30/2019
1538277241;unconfirmed;Hell's Kitchen;flexible;Entire home/apt;2013;$358 ;$72 ;3;17;12/30/2021
1539232302;verified;Harlem;strict;Private room;2011;$711 ;$142 ;1;19;11/11/2018
1543121914;unconfirmed;Williamsburg;flexible;Entire home/apt;2022;$164 ;$33 ;6;34;7/2/2019
1544307546;verified;Kensington;strict;Private room;2009;$115 ;$23 ;5;1;8/31/2015
1545697636;verified;Upper East Side;flexible;Entire home/apt;2015;$322 ;$64 ;1;3;3/25/2018
1545880134;unconfirmed;Upper East Side;moderate;Private room;2006;$1,093 ;$219 ;1;0;
1547574333;unconfirmed;Midtown;moderate;Entire home/apt;2015;$342 ;$68 ;5;7;1/3/2019
1548301305;unconfirmed;East Village;moderate;Entire home/apt;2010;$1,052 ;$210 ;2;3;2/26/2022
1548433756;unconfirmed;Financial District;moderate;Private room;2015;$133 ;$27 ;1;1;3/8/2021
1549283875;unconfirmed;Bedford-Stuyvesant;strict;Private room;2020;$122 ;$24 ;30;97;5/4/2019
1550364313;verified;Crown Heights;moderate;Entire home/apt;2010;$304 ;$61 ;2;2;6/4/2016
1550414909;unconfirmed;Bushwick;flexible;Private room;2011;$718 ;$144 ;30;0;
1550911064;unconfirmed;Chelsea;strict;Entire home/apt;2015;$1,085 ;$217 ;2;2;7/1/2019
1552809348;verified;Lower East Side;flexible;Private room;2020;$758 ;$152 ;2;183;2/16/2022
1553950600;verified;East Village;flexible;Private room;2011;$1,180 ;$236 ;3;6;6/22/2018
1555620448;verified;Prospect Heights;moderate;Entire home/apt;2019;$647 ;$129 ;5;2;5/16/2019
1556049203;verified;Upper West Side;strict;Private room;2010;$399 ;$80 ;30;0;
1557300535;unconfirmed;East Harlem;moderate;Private room;2017;$457 ;$91 ;1;31;6/30/2019
1557928300;verified;Bedford-Stuyvesant;flexible;Private room;2020;$166 ;$33 ;30;2;12/31/2016
1558701536;unconfirmed;Midwood;moderate;Private room;2008;$528 ;$106 ;2;0;
1558973687;unconfirmed;Prospect-Lefferts Gardens;flexible;Entire home/apt;2003;$451 ;$90 ;16;0;
1559933005;unconfirmed;East Village;strict;Entire home/apt;2017;$256 ;$51 ;30;0;
1560346360;verified;Tribeca;flexible;Entire home/apt;2018;$505 ;$101 ;2;4;6/25/2019
1560759618;verified;Sunnyside;moderate;Private room;2009;$992 ;$198 ;6;23;1/6/2019
1561191310;unconfirmed;Upper East Side;moderate;Entire home/apt;2022;$723 ;$145 ;30;3;2/8/2021
1563776574;verified;Crown Heights;flexible;Entire home/apt;2016;$1,023 ;$205 ;3;7;6/10/2019
1564936430;unconfirmed;Williamsburg;strict;Private room;2015;$177 ;$35 ;10;0;
1565303376;verified;Bedford-Stuyvesant;strict;Entire home/apt;2019;$461 ;$92 ;2;195;2/5/2022
1566440676;unconfirmed;East Elmhurst;moderate;Private room;2009;$457 ;$91 ;1;6;6/3/2019
1569126654;unconfirmed;Hell's Kitchen;strict;Entire home/apt;2010;$427 ;$85 ;2;19;7/4/2019
1569874061;verified;Williamsburg;strict;Private room;2016;$556 ;$111 ;2;8;10/3/2017
1570276266;unconfirmed;Bedford-Stuyvesant;moderate;Entire home/apt;2019;$979 ;$196 ;2;6;6/27/2019
1570276266;unconfirmed;Bedford-Stuyvesant;moderate;Entire home/apt;2019;$979 ;$196 ;2;6;6/27/2019
1571075088;verified;Jamaica;flexible;Private room;2021;$265 ;$53 ;1;14;4/26/2019
1571835288;verified;Ridgewood;strict;Private room;2021;$870 ;$174 ;1;13;6/24/2019
1572114109;verified;Williamsburg;moderate;Entire home/apt;2011;$956 ;$191 ;2;0;
1572142122;;Upper West Side;moderate;Entire home/apt;2022;$367 ;$73 ;2;33;6/9/2019
1572521865;unconfirmed;East Village;flexible;Entire home/apt;2015;$523 ;$105 ;4;2;1/9/2018
1574318993;verified;Crown Heights;moderate;Entire home/apt;2011;$196 ;$39 ;1;13;6/8/2019
1576275195;unconfirmed;Washington Heights;strict;Private room;2007;$297 ;$59 ;30;0;
1576961009;verified;Greenpoint;moderate;Private room;2004;$207 ;$41 ;2;101;7/1/2019
1577518126;unconfirmed;Washington Heights;moderate;Private room;2004;$923 ;$185 ;7;4;7/31/2016
1580152985;unconfirmed;Inwood;strict;Private room;2008;$867 ;$173 ;1;2;6/19/2019
1582145341;verified;Harlem;flexible;Entire home/apt;2013;$78 ;$16 ;7;32;5/8/2019
1582931161;unconfirmed;Greenpoint;flexible;Entire home/apt;2003;$1,111 ;$222 ;1;0;
1583343633;verified;Astoria;moderate;Private room;2016;$948 ;$190 ;10;3;6/14/2019
1584481936;unconfirmed;Crown Heights;moderate;Entire home/apt;2005;$492 ;$98 ;2;63;10/25/2018
1585082468;unconfirmed;Boerum Hill;flexible;Private room;2005;$1,096 ;$219 ;3;5;9/12/2016
1585878375;verified;Williamsburg;flexible;Private room;2015;$831 ;$166 ;2;19;4/24/2019
1586074150;verified;Tribeca;strict;Private room;2021;$1,126 ;$225 ;1;0;
1586970997;unconfirmed;Harlem;moderate;Entire home/apt;2022;$1,034 ;$207 ;31;3;8/20/2021
1587416366;unconfirmed;Sunnyside;flexible;Private room;2022;$246 ;$49 ;2;15;8/27/2018
1588537755;unconfirmed;Upper East Side;moderate;Entire home/apt;2017;$480 ;$96 ;30;0;
1588940219;verified;Bedford-Stuyvesant;strict;Private room;2022;$669 ;$134 ;30;18;5/10/2019
1589426155;unconfirmed;Upper East Side;strict;Private room;2008;$758 ;$152 ;3;32;6/21/2019
1589537250;verified;Cambria Heights;strict;Entire home/apt;2009;$427 ;$85 ;1;2;5/2/2021
1590040672;unconfirmed;Astoria;strict;Entire home/apt;2022;$534 ;$107 ;14;1;6/30/2019
1590490941;verified;Sheepshead Bay;moderate;Private room;2006;$1,163 ;$233 ;4;0;
1592461906;unconfirmed;Hell's Kitchen;moderate;Private room;2019;$976 ;$195 ;1;43;1/3/2019
1592759753;verified;Chinatown;moderate;Entire home/apt;2011;$510 ;$102 ;15;3;10/16/2020
1593765591;verified;Park Slope;moderate;Entire home/apt;2005;$676 ;$135 ;1;0;
1595545521;verified;Bushwick;strict;Entire home/apt;2007;$210 ;$42 ;3;0;
1595619477;unconfirmed;Williamsburg;;Private room;2022;$1,020 ;$204 ;4;202;5/28/2019
1595825544;verified;Corona;flexible;Entire home/apt;2009;$745 ;$149 ;2;37;7/2/2019
1596650421;unconfirmed;Bushwick;flexible;Entire home/apt;2018;$406 ;$81 ;3;70;6/16/2019
1597045023;verified;Crown Heights;strict;Entire home/apt;2009;$106 ;$21 ;2;190;7/1/2019
1597529571;verified;Chelsea;moderate;Entire home/apt;2019;$872 ;$174 ;2;0;
1597891164;unconfirmed;Jamaica;flexible;Private room;2011;$577 ;$115 ;2;56;7/1/2019
1599912968;unconfirmed;Harlem;strict;Entire home/apt;2004;$874 ;$175 ;3;131;2/13/2022
1600979101;unconfirmed;Williamsburg;moderate;Entire home/apt;2010;$235 ;$47 ;10;0;
1601107773;unconfirmed;Harlem;strict;Entire home/apt;2022;$144 ;$29 ;2;10;5/6/2018
1601396793;verified;Canarsie;moderate;Entire home/apt;2004;$281 ;$56 ;3;83;2/28/2022
1602955797;verified;Midtown;flexible;Entire home/apt;2009;$412 ;$82 ;2;;
1604446453;verified;Prospect Heights;moderate;Entire home/apt;2010;$736 ;$147 ;10;11;10/10/2016
1604736634;verified;Chelsea;strict;Private room;2007;$541 ;$108 ;1;145;6/24/2019
1605879936;unconfirmed;Williamsburg;flexible;Entire home/apt;2012;$835 ;$167 ;3;5;7/3/2019
1609180861;verified;East Village;strict;Private room;2004;$1,028 ;$206 ;2;3;4/9/2018
1609800325;unconfirmed;Williamsburg;moderate;Private room;2017;$750 ;$150 ;1;0;
1610353509;unconfirmed;Morningside Heights;strict;Private room;2015;$427 ;$85 ;3;0;
1610465224;unconfirmed;Washington Heights;strict;Entire home/apt;2022;$966 ;$193 ;90;8;8/16/2021
1610718792;verified;Flushing;strict;Entire home/apt;2004;$1,065 ;$213 ;2;88;6/23/2019
1610725723;unconfirmed;Hell's Kitchen;moderate;Entire home/apt;2017;$729 ;$146 ;4;12;1/2/2018
1611244560;verified;Bushwick;flexible;Private room;2005;$1,185 ;$237 ;1;0;
1614793336;verified;Upper West Side;flexible;Entire home/apt;2019;$288 ;$58 ;3;4;1/3/2018
1615758633;unconfirmed;Williamsburg;flexible;Entire home/apt;2019;$204 ;$41 ;7;6;12/31/2017
1619610328;verified;Forest Hills;moderate;Private room;2021;$397 ;$79 ;1;34;6/23/2019
1620320902;verified;Greenwich Village;moderate;Entire home/apt;2017;$76 ;$15 ;4;5;11/4/2018
1620641961;verified;Financial District;moderate;Entire home/apt;2007;$614 ;$123 ;29;1;5/4/2018
1621874848;verified;Brighton Beach;flexible;Entire home/apt;2005;$299 ;$60 ;2;48;6/29/2019
1622616056;verified;Concourse;flexible;Private room;2017;$978 ;$196 ;4;0;
1622744717;unconfirmed;Midtown;flexible;Private room;2010;$369 ;$74 ;3;0;
1623048043;unconfirmed;South Slope;flexible;Entire home/apt;2007;$1,049 ;$210 ;3;73;7/4/2019
1623745333;verified;Prospect-Lefferts Gardens;moderate;Private room;2010;$410 ;$82 ;1;6;3/1/2017
1627586630;unconfirmed;Williamsburg;moderate;Private room;2021;$311 ;$62 ;1;0;
1629647274;verified;Bushwick;moderate;Private room;2011;$214 ;$43 ;2;22;6/5/2019
1631075753;unconfirmed;Harlem;flexible;Private room;2004;$635 ;$127 ;2;0;
1631163573;verified;Washington Heights;strict;Private room;2013;$660 ;$132 ;3;66;6/23/2019
1631373893;verified;Chelsea;strict;Private room;2012;$1,126 ;$225 ;1;84;6/23/2019
1632034666;unconfirmed;Flushing;moderate;Entire home/apt;2003;$1,123 ;$225 ;2;133;2/27/2022
1632521042;verified;Carroll Gardens;strict;Entire home/apt;2014;$561 ;$112 ;2;3;6/24/2018
1632588346;verified;Greenpoint;strict;Entire home/apt;2004;$822 ;$164 ;2;5;9/17/2018
1633107684;unconfirmed;Jamaica;moderate;Entire home/apt;2009;$714 ;$143 ;1;67;6/23/2019
1633139798;unconfirmed;West Village;flexible;Private room;2008;$534 ;$107 ;1;1;1/5/2016
1633311252;unconfirmed;Gowanus;flexible;Entire home/apt;2006;$879 ;$176 ;1;66;5/19/2019
1633995762;verified;Hell's Kitchen;strict;Entire home/apt;2018;$756 ;$151 ;30;16;4/22/2019
1636294238;verified;Bedford-Stuyvesant;moderate;Entire home/apt;2009;$119 ;$24 ;4;40;2/22/2022
1637019684;unconfirmed;East Harlem;moderate;Entire home/apt;2008;$529 ;$106 ;30;0;
1637294428;unconfirmed;Upper East Side;strict;Private room;2017;$1,045 ;$209 ;30;0;
1637918911;unconfirmed;Crown Heights;strict;Entire home/apt;2003;$996 ;$199 ;3;5;8/30/2017
1638768679;unconfirmed;Greenpoint;flexible;Entire home/apt;2005;$798 ;$160 ;3;1;9/14/2017
1640832963;verified;Upper West Side;strict;Entire home/apt;2010;$114 ;$23 ;65;11;10/15/2013
1642509799;unconfirmed;Hell's Kitchen;flexible;Entire home/apt;2007;$1,028 ;$206 ;45;16;5/10/2019
1643558755;unconfirmed;Sunset Park;strict;Entire home/apt;2010;$1,061 ;$212 ;30;36;6/10/2019
1644701387;unconfirmed;Prospect-Lefferts Gardens;flexible;Shared room;2021;$1,126 ;$225 ;2;2;5/22/2018
1645866802;unconfirmed;East Flatbush;flexible;Private room;2014;$868 ;$174 ;1;30;6/4/2019
1646781000;unconfirmed;Upper West Side;flexible;Private room;2010;$596 ;$119 ;3;93;6/18/2019
1649114577;verified;Chelsea;moderate;Private room;2007;$1,145 ;$229 ;10;30;10/12/2016
1649447683;verified;South Ozone Park;flexible;Entire home/apt;2018;$324 ;$65 ;1;2;7/8/2019
1651401153;verified;Bedford-Stuyvesant;strict;Private room;2003;$485 ;$97 ;3;1;10/17/2017
1652534915;verified;Upper East Side;strict;Entire home/apt;2010;$783 ;$157 ;30;1;1/13/2022
1652911183;verified;Cobble Hill;flexible;Entire home/apt;2020;$192 ;$38 ;2;0;
1653006465;verified;Astoria;strict;Entire home/apt;2009;$516 ;$103 ;2;0;
1653082933;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2015;$783 ;$157 ;3;16;6/18/2019
1654786507;verified;College Point;moderate;Entire home/apt;2020;$587 ;$117 ;3;28;6/25/2019
1654804200;unconfirmed;Prospect-Lefferts Gardens;flexible;Entire home/apt;2012;$970 ;$194 ;7;6;1/30/2019
1655054115;verified;Astoria;strict;Private room;2008;$670 ;$134 ;1;3;9/4/2018
1655506613;unconfirmed;Harlem;moderate;Entire home/apt;2016;$1,143 ;$229 ;30;3;4/30/2019
1655578974;unconfirmed;Briarwood;strict;Private room;2015;$592 ;$118 ;1;22;6/26/2019
1657251044;unconfirmed;Bedford-Stuyvesant;strict;Entire home/apt;2010;$408 ;$82 ;3;6;6/8/2019
1657269262;verified;Bedford-Stuyvesant;moderate;Private room;2010;$336 ;$67 ;2;9;4/4/2019
1659885176;verified;Ditmars Steinway;flexible;Entire home/apt;2021;$568 ;$114 ;5;2;9/2/2018
1661342482;unconfirmed;Midtown;flexible;Entire home/apt;2019;$669 ;$134 ;29;0;
1661930503;verified;Crown Heights;moderate;Entire home/apt;2008;$1,009 ;$202 ;3;238;7/2/2019
1663221254;verified;Bedford-Stuyvesant;moderate;Private room;2007;$895 ;$179 ;1;39;1/16/2022
1665832361;verified;Ridgewood;moderate;Private room;2020;$890 ;$178 ;1;216;2/21/2022
1666813861;verified;Hell's Kitchen;moderate;Private room;2005;$873 ;$175 ;1;0;
1667767728;verified;Bedford-Stuyvesant;flexible;Entire home/apt;2005;$1,193 ;$239 ;30;285;2/6/2022
1668075412;verified;Prospect Heights;moderate;Entire home/apt;2009;$576 ;$115 ;6;5;12/30/2017
1668280552;unconfirmed;Harlem;flexible;Entire home/apt;2022;$255 ;$51 ;5;8;4/4/2016
1669653667;verified;East Harlem;flexible;Entire home/apt;2008;$126 ;$25 ;3;4;9/3/2018
1672413079;verified;Bedford-Stuyvesant;strict;Entire home/apt;2014;$816 ;$163 ;3;153;2/27/2022
1673279099;verified;Bushwick;flexible;Entire home/apt;2021;$1,087 ;$217 ;2;9;7/1/2019
1673889518;verified;Crown Heights;flexible;Entire home/apt;2016;$236 ;$47 ;3;15;1/8/2022
1675254230;verified;Williamsburg;flexible;Private room;2005;$740 ;$148 ;3;2;12/29/2015
1677134054;verified;Williamsburg;moderate;Private room;2007;$920 ;$184 ;2;1;6/30/2019
1677534511;verified;West Village;moderate;Entire home/apt;2007;$719 ;$144 ;4;0;
1677905567;unconfirmed;Upper East Side;flexible;Entire home/apt;2017;$752 ;$150 ;4;23;7/7/2019
